เขต ,พรรค,คะแนน,Tag,พรรคที่ชนะ,สส.แบ่งเขต 
ปทุมธานี เขต 4,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 4,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 4,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 4,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 4,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 4,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 5,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
ปทุมธานี เขต 5,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 5,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 5,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 5,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 5,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 5,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 5,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
ปทุมธานี เขต 6,เพื่อไทย,4500,แพ้ขาด,พรรคไทยรักษาชาติ,0
ปทุมธานี เขต 6,ประชาธิปัตย์,4400,แพ้ขาด,พรรคไทยรักษาชาติ,0
ปทุมธานี เขต 6,พลังประชารัฐ,4300,แพ้ขาด,พรรคไทยรักษาชาติ,0
ปทุมธานี เขต 6,อนาคตใหม่,4200,แพ้ขาด,พรรคไทยรักษาชาติ,0
ปทุมธานี เขต 6,ภูมิใจไทย,4100,แพ้ขาด,พรรคไทยรักษาชาติ,0
ปทุมธานี เขต 6,พรรคไทยรักษาชาติ,20000,ชนะขาด,พรรคไทยรักษาชาติ,1
ปทุมธานี เขต 6,เสรีรวมไทย,5600,แพ้ขาด,พรรคไทยรักษาชาติ,0
ปทุมธานี เขต 6,รวมพลังประชาชาติไทย,760,แพ้ขาด,พรรคไทยรักษาชาติ,0
สกลนคร เขต 1,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
สกลนคร เขต 1,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 1,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 1,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 1,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 1,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 1,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 1,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 2,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
สกลนคร เขต 2,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 2,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 2,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 2,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 2,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 2,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 2,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 3,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
สกลนคร เขต 3,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 3,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 3,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 3,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 3,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 3,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 3,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 4,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
สกลนคร เขต 4,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 4,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 4,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 4,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 4,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 4,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 4,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 5,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
สกลนคร เขต 5,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 5,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 5,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 5,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 5,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 5,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 5,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 6,เพื่อไทย,33000,ชนะขาด,เพื่อไทย,1
สกลนคร เขต 6,ประชาธิปัตย์,4500,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 6,พลังประชารัฐ,7900,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 6,อนาคตใหม่,5555,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 6,ภูมิใจไทย,8760,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 6,พรรคไทยรักษาชาติ,8576,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 6,เสรีรวมไทย,4859,แพ้ขาด,เพื่อไทย,0
สกลนคร เขต 6,รวมพลังประชาชาติไทย,890,แพ้ขาด,เพื่อไทย,0
สุราษฎร์ธานี เขต 1,เพื่อไทย,4500,แพ้ขาด,ประชาธิปัตย์,0
สุราษฎร์ธานี เขต 1,ประชาธิปัตย์,45000,ชนะขาด,ประชาธิปัตย์,1
สุราษฎร์ธานี เขต 1,พลังประชารัฐ,11233,แพ้ขาด,ประชาธิปัตย์,0
สุราษฎร์ธานี เขต 1,อนาคตใหม่,1550,แพ้ขาด,ประชาธิปัตย์,0
สุราษฎร์ธานี เขต 1,ภูมิใจไทย,4090,แพ้ขาด,ประชาธิปัตย์,0
สุราษฎร์ธานี เขต 1,พรรคไทยรักษาชาติ,6700,แพ้ขาด,ประชาธิปัตย์,0
