IdArea,NameArea,idParty,NameArea,NoRegister,NameRegister,Status,NameInitial,Tags[],คะแนน,Source
A5903,นนทบุรี เขต3,145,เสรีรวมไทย,7,ธัญวรัตม์ พูลเกษม,TRUE,สร.,,,
A5903,นนทบุรี เขต3,181,รวมพลังประชาชาติไทย,8,วราภรณ์ นวลงาม,TRUE,รปช.,,,
A5904,นนทบุรี เขต4,034,เพื่อไทย,1,ณปาล ทรัพยสาร,TRUE,พท.,,,
A5904,นนทบุรี เขต4,001,ประชาธิปัตย์,2,กวิน ธีรเจริญปัญญา,TRUE,ปชป.,,,
A5904,นนทบุรี เขต4,192,พลังประชารัฐ,3,ปณิตา ธรรมกุล,TRUE,พปชร.,,,
A5904,นนทบุรี เขต4,177,อนาคตใหม่,4,ชนิดา แก้วนนท์,TRUE,อ.น.ค.,,,
A5904,นนทบุรี เขต4,063,ภูมิใจไทย,5,สุนิสา ฟุ้งสถิตวรกุล,TRUE,ภท.,,,
A5904,นนทบุรี เขต4,077,พรรคไทยรักษาชาติ,6,อรวรรณ รองเดช,TRUE,ทษช.,,,
A5904,นนทบุรี เขต4,145,เสรีรวมไทย,7,ธนัญชัย อาจหาญ,TRUE,สร.,,,
A5904,นนทบุรี เขต4,181,รวมพลังประชาชาติไทย,8,กมลเชษฐ์ แสนสิ่ง,TRUE,รปช.,,,
A5905,นนทบุรี เขต5,034,เพื่อไทย,1,พรชยา อัมพาผล,TRUE,พท.,,,
A5905,นนทบุรี เขต5,001,ประชาธิปัตย์,2,ทีฆทัศน์ หวานนุรักษ์,TRUE,ปชป.,,,
A5905,นนทบุรี เขต5,192,พลังประชารัฐ,3,สุณิสา อุปสุข,TRUE,พปชร.,,,
A5905,นนทบุรี เขต5,177,อนาคตใหม่,4,ทักษิณ โสขุมา,TRUE,อ.น.ค.,,,
A5905,นนทบุรี เขต5,063,ภูมิใจไทย,5,ธมลวรรณ สัจธรรม,TRUE,ภท.,,,
A5905,นนทบุรี เขต5,077,พรรคไทยรักษาชาติ,6,จุฬารัตน์ พรมธิดา,TRUE,ทษช.,,,
A5905,นนทบุรี เขต5,145,เสรีรวมไทย,7,พลอยพัชชา สิริโรจนวาทิน,TRUE,สร.,,,
A5905,นนทบุรี เขต5,181,รวมพลังประชาชาติไทย,8,ชุลีพร ชมศิริ,TRUE,รปช.,,,
A5906,นนทบุรี เขต6,034,เพื่อไทย,1,ปัทมวรรณ พุทโธ,TRUE,พท.,,,
A5906,นนทบุรี เขต6,001,ประชาธิปัตย์,2,กุลธิรัตน์ สนแจ้ง,TRUE,ปชป.,,,
A5906,นนทบุรี เขต6,192,พลังประชารัฐ,3,ณัทณิชาดา เปลื้องกลาง,TRUE,พปชร.,,,
A5906,นนทบุรี เขต6,177,อนาคตใหม่,4,อนุวัฒน์ พัฒนิบูลย์,TRUE,อ.น.ค.,,,
A5906,นนทบุรี เขต6,063,ภูมิใจไทย,5,นุพงศ์ เสนีย์วงศ์ ณ อยุธยา,TRUE,ภท.,,,
A5906,นนทบุรี เขต6,077,พรรคไทยรักษาชาติ,6,อธิพล นิธิกรกุล,TRUE,ทษช.,,,
A5906,นนทบุรี เขต6,145,เสรีรวมไทย,7,สมบูรณ์ เที่ยงธีระธรรม,TRUE,สร.,,,
A5906,นนทบุรี เขต6,181,รวมพลังประชาชาติไทย,8,อธิวัฒน์ ซอกรัมย์,TRUE,รปช.,,,
A6001,ปทุมธานี เขต1,034,เพื่อไทย,1,ทินกร ปัญญาบุตร,TRUE,พท.,,,
A6001,ปทุมธานี เขต1,001,ประชาธิปัตย์,2,นัทชานนท์ ธนูทอง,TRUE,ปชป.,,,
A6001,ปทุมธานี เขต1,192,พลังประชารัฐ,3,พนิดา ธนชิตชัยกุล,TRUE,พปชร.,,,
A6001,ปทุมธานี เขต1,177,อนาคตใหม่,4,ศุภโชค สืบสาย,TRUE,อ.น.ค.,,,
A6001,ปทุมธานี เขต1,063,ภูมิใจไทย,5,สุรพล ฉัตรเงิน,TRUE,ภท.,,,
A6001,ปทุมธานี เขต1,077,พรรคไทยรักษาชาติ,6,จิตจิราพร จงรักษ์,TRUE,ทษช.,,,
A6001,ปทุมธานี เขต1,145,เสรีรวมไทย,7,นันทวรรณ อินทรปัญญา,TRUE,สร.,,,
A6001,ปทุมธานี เขต1,181,รวมพลังประชาชาติไทย,8,สุนีรัตน์ กตะศิลา,TRUE,รปช.,,,
A6002,ปทุมธานี เขต2,034,เพื่อไทย,1,กาญจนาลักษณ์ สีหาบุตร,TRUE,พท.,,,
A6002,ปทุมธานี เขต2,001,ประชาธิปัตย์,2,บัญชาการ สีทาสี,TRUE,ปชป.,,,
A6002,ปทุมธานี เขต2,192,พลังประชารัฐ,3,อนุวัตร จินตกสิกรรม,TRUE,พปชร.,,,
A6002,ปทุมธานี เขต2,177,อนาคตใหม่,4,ปิยาณี ปิยะนุช,TRUE,อ.น.ค.,,,
A6002,ปทุมธานี เขต2,063,ภูมิใจไทย,5,ปารณีย์ เจ๊ะเง๊าะ,TRUE,ภท.,,,
A6002,ปทุมธานี เขต2,077,พรรคไทยรักษาชาติ,6,ธนกร จันดาพืช,TRUE,ทษช.,,,
A6002,ปทุมธานี เขต2,145,เสรีรวมไทย,7,เบ็ญจา ประดิษฐจา,TRUE,สร.,,,
A6002,ปทุมธานี เขต2,181,รวมพลังประชาชาติไทย,8,ณัฐวุฒิ ปะนามะสา,TRUE,รปช.,,,
A6003,ปทุมธานี เขต3,034,เพื่อไทย,1,ธนชัย คงประจักษ์,TRUE,พท.,,,
A6003,ปทุมธานี เขต3,001,ประชาธิปัตย์,2,สมโภชน์ ทิสารัมย์,TRUE,ปชป.,,,
A6003,ปทุมธานี เขต3,192,พลังประชารัฐ,3,ภัทรพร ก่ำแก้ว,TRUE,พปชร.,,,
A6003,ปทุมธานี เขต3,177,อนาคตใหม่,4,วัชโรบล มหาวงศนันท์,TRUE,อ.น.ค.,,,
A6003,ปทุมธานี เขต3,063,ภูมิใจไทย,5,นิตินัย เปี่ยมสิน,TRUE,ภท.,,,
A6003,ปทุมธานี เขต3,077,พรรคไทยรักษาชาติ,6,กมล แช่มช้อย,TRUE,ทษช.,,,
A6003,ปทุมธานี เขต3,145,เสรีรวมไทย,7,กฤติกา รักทอง,TRUE,สร.,,,
A6003,ปทุมธานี เขต3,181,รวมพลังประชาชาติไทย,8,กมลมณี เจริญยุทธ,TRUE,รปช.,,,
A6004,ปทุมธานี เขต4,034,เพื่อไทย,1,กรธวัช ศรีสวัสดิ์,TRUE,พท.,,,
A6004,ปทุมธานี เขต4,001,ประชาธิปัตย์,2,นรินธร คงมา,TRUE,ปชป.,,,
A6004,ปทุมธานี เขต4,192,พลังประชารัฐ,3,สมฤดี คงกะแดะ,TRUE,พปชร.,,,
A6004,ปทุมธานี เขต4,177,อนาคตใหม่,4,ชวัช ภักดีวงษ์ธนา,TRUE,อ.น.ค.,,,
A6004,ปทุมธานี เขต4,063,ภูมิใจไทย,5,ปณัฏฎา เกทิพย์,TRUE,ภท.,,,
A6004,ปทุมธานี เขต4,077,พรรคไทยรักษาชาติ,6,ศิริลักษณ์ กระแสร์,TRUE,ทษช.,,,
A6004,ปทุมธานี เขต4,145,เสรีรวมไทย,7,ภาวิณี จั่วกี่,TRUE,สร.,,,
A6004,ปทุมธานี เขต4,181,รวมพลังประชาชาติไทย,8,ปราโมทย์ พรรณวิไล,TRUE,รปช.,,,
A6005,ปทุมธานี เขต5,034,เพื่อไทย,1,เบญจวรรณ พงษ์เรือง,TRUE,พท.,,,
A6005,ปทุมธานี เขต5,001,ประชาธิปัตย์,2,เกียรติศักดิ์ ยี่วั้นจ่าย,TRUE,ปชป.,,,
A6005,ปทุมธานี เขต5,192,พลังประชารัฐ,3,จตุพร เดชานุวัติ,TRUE,พปชร.,,,
A6005,ปทุมธานี เขต5,177,อนาคตใหม่,4,กนกวรรณ เวศนานนท์,TRUE,อ.น.ค.,,,
A6005,ปทุมธานี เขต5,063,ภูมิใจไทย,5,มนัสนันท์ นิลบดี,TRUE,ภท.,,,
A6005,ปทุมธานี เขต5,077,พรรคไทยรักษาชาติ,6,แพรวพรรณ ดอกเทียน,TRUE,ทษช.,,,
A6005,ปทุมธานี เขต5,145,เสรีรวมไทย,7,จมรพรรณ พนมชัยชยวัฒน์,TRUE,สร.,,,
A6005,ปทุมธานี เขต5,181,รวมพลังประชาชาติไทย,8,เกษม ลาแพงดี,TRUE,รปช.,,,
A6006,ปทุมธานี เขต6,034,เพื่อไทย,1,ประสิทธิ์ จิตรบรรจง,TRUE,พท.,,,
A6006,ปทุมธานี เขต6,001,ประชาธิปัตย์,2,วรพงษ์ แก้วทอง,TRUE,ปชป.,,,
A6006,ปทุมธานี เขต6,192,พลังประชารัฐ,3,พงศธร กุสวิโร,TRUE,พปชร.,,,
A6006,ปทุมธานี เขต6,177,อนาคตใหม่,4,คึกฤทธิ์ อินทรมณี,TRUE,อ.น.ค.,,,
A6006,ปทุมธานี เขต6,063,ภูมิใจไทย,5,สุวนันท์ จันทร์ยัง,TRUE,ภท.,,,
A6006,ปทุมธานี เขต6,077,พรรคไทยรักษาชาติ,6,ธันย์ ปฏิเหตุ,TRUE,ทษช.,,,
A6006,ปทุมธานี เขต6,145,เสรีรวมไทย,7,อนุชิต บุญสว่าง,TRUE,สร.,,,
A6006,ปทุมธานี เขต6,181,รวมพลังประชาชาติไทย,8,สมเกียรติ เซ่งขุนทอง,TRUE,รปช.,,,
A6101,สกลนคร เขต1,034,เพื่อไทย,1,วิทยา วรเรืองรอง,TRUE,พท.,,,
A6101,สกลนคร เขต1,001,ประชาธิปัตย์,2,อทิตยา หมื่นสา,TRUE,ปชป.,,,
A6101,สกลนคร เขต1,192,พลังประชารัฐ,3,ธีรดนย์ กสิพร้อง,TRUE,พปชร.,,,
A6101,สกลนคร เขต1,177,อนาคตใหม่,4,วิชญาดา สง่าศรี,TRUE,อ.น.ค.,,,
A6101,สกลนคร เขต1,063,ภูมิใจไทย,5,สิรินทร์ สุประสงค์สิน,TRUE,ภท.,,,
A6101,สกลนคร เขต1,077,พรรคไทยรักษาชาติ,6,โชติ จอมคำสิงห์,TRUE,ทษช.,,,
A6101,สกลนคร เขต1,145,เสรีรวมไทย,7,วุฒิพงศ์ มิ่งทองคำ,TRUE,สร.,,,
A6101,สกลนคร เขต1,181,รวมพลังประชาชาติไทย,8,พรศิริ สายกลับ,TRUE,รปช.,,,
A6102,สกลนคร เขต2,034,เพื่อไทย,1,ยุพา เบามันน์,TRUE,พท.,,,
A6102,สกลนคร เขต2,001,ประชาธิปัตย์,2,สุภารัตน์ เกตุแป้น,TRUE,ปชป.,,,
